,CAND_ID,CAND_ICI,PTY_CD,party,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,state_po,district_x,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS,last_name,year,state,state_fips,state_cen,state_ic,office,district_y,stage,special,party_detailed,writein,mode,candidatevotes,totalvotes,unofficial,version,suffix,candidate,first_name,total_contrib,indiv_percent,pol_pty_percent,other_pac_percent,usd_per_vote,usd_per_percent
1232,S8WI00026,C,1,DEM,2007312,11000,1990488.0,11000,22718,39543,175,0,1000,0,0,43285,1476615.0,WI,00,459613.0,30187.0,12/31/1992,1355,2050,FEINGOLD,1992,WISCONSIN,55,35,25,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1290662.0,2455124.0,FALSE,20210114,,RUSSELL FEINGOLD,RUSSELL,1966415.0,75.09172783974898,1.535128647818492,23.373143512432524,1.5422225183665437,37863.47518182143
1233,S0WI00072,I,2,REP,5107974,128712,5427163.0,150333,326244,7056,0,0,0,0,0,40876,3538629.0,WI,00,1294783.0,23180.0,12/31/1992,24500,600,KASTEN,1992,WISCONSIN,55,35,25,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1129599.0,2455124.0,FALSE,20210114,JR.,ROBERT KASTEN,ROBERT,4856592.0,72.86238992281007,0.47728942435353844,26.660320652836393,4.80450407622528,117956.53265638514
1234,S2WI00128,,3,OTH,5870,0,5119.0,0,1,1,5120,0,0,0,0,0,750.0,WI,00,0.0,0.0,11/23/1992,0,0,HANSON,1992,WISCONSIN,55,35,25,US SENATE,statewide,gen,FALSE,INDEPENDENT,FALSE,total,3264.0,2455124.0,FALSE,20210114,SR.,MERVIN HANSON,MERVIN,750.0,100.0,0.0,0.0,1.5683210784313726,38504.22719362745
1235,S0AK00089,,1,DEM,1000,0,1000.0,0,100,0,1000,0,0,0,0,0,0.0,AK,00,0.0,0.0,11/28/1990,0,0,BEASLEY,1990,ALASKA,2,94,81,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,61152.0,189957.0,FALSE,20210114,,MICHAEL BEASLEY,MICHAEL,0.0,,,,0.016352694924123494,31.063088697017267
1236,S2AK00010,I,2,REP,1382980,135177,1273954.0,21,128099,237125,0,0,0,0,0,0,402333.0,AK,00,753450.0,17366.0,12/31/1990,2200,20271,STEVENS,1990,ALASKA,2,94,81,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,125806.0,189957.0,FALSE,20210114,,TED STEVENS,TED,1173149.0,34.295132161387855,1.4802893750069257,64.22457846360523,10.12633737659571,19235.686690459912
1237,S8AL00050,I,1,DEM,3422129,0,3204160.0,0,818054,1036023,0,0,0,0,0,0,1810620.0,AL,00,1320755.0,19200.0,12/31/1990,14350,3000,HEFLIN,1990,ALABAMA,1,63,41,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,717814.0,1185154.0,FALSE,20210114,,HOWELL HEFLIN,HOWELL,3150575.0,57.46950953397396,0.6094125675471938,41.92107789847885,4.46377473830268,52902.604861983746
1238,S8AL00266,,2,REP,1757312,73500,1853869.0,0,101052,4544,2000,110000,0,708,0,109291,1424131.0,AL,00,77246.0,27176.0,12/31/1990,2250,0,CABANISS,1990,ALABAMA,1,63,41,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,467190.0,1185154.0,FALSE,20210114,,BILL CABANISS,BILL,1528553.0,93.16857184539889,1.7778905932604234,5.053537561340693,3.968126458186177,47028.40944425181
1239,S8AR00047,I,1,DEM,1225977,0,366011.0,0,145500,1005464,0,0,0,0,0,0,611628.0,AR,00,485067.0,0.0,12/31/1990,7638,3000,PRYOR,1990,ARKANSAS,5,71,42,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,493910.0,494735.0,FALSE,20210114,,DAVID PRYOR,DAVID,1096695.0,55.770109282890864,0.0,44.229890717109136,0.7410479642040048,3666.2236457046833
1240,S0CO00146,O,1,DEM,1946611,0,1936914.0,0,0,9697,18295,382000,0,197000,0,185000,1212936.0,CO,00,301799.0,17500.0,12/31/1990,0,0,HEATH,1990,COLORADO,8,84,62,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,425746.0,1022027.0,FALSE,20210114,,JOSIE HEATH,JOSIE,1532235.0,79.16122526896984,1.1421224551064295,19.696652275923732,4.54945906714332,46496.700020152864
1241,S0CO00112,O,2,REP,4179746,426082,3723911.0,0,0,455834,0,0,0,0,0,12650,2008952.0,CO,00,1389534.0,35329.0,12/31/1990,37393,1000,BROWN,1990,COLORADO,8,84,62,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,569048.0,1022027.0,FALSE,20210114,,HANK BROWN,HANK,3433815.0,58.50495731424087,1.0288556605408272,40.46618702521831,6.544106999761004,66882.5404464474
1242,S8DE00012,I,1,DEM,1898297,0,1888146.0,52180,182779,190151,0,0,0,0,0,49000,1064609.0,DE,00,690816.0,17532.0,12/31/1990,1000,15000,BIDEN,1990,DELAWARE,10,51,11,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,112918.0,180157.0,FALSE,20210114,JR.,JOSEPH BIDEN,JOSEPH,1772957.0,60.04708518029484,0.9888564697282562,38.9640583499769,16.721390743725536,30124.755922173612
1243,S0DE00019,,2,REP,244788,9107,240669.0,0,0,4117,0,0,0,0,0,17378,218936.0,DE,00,0.0,16701.0,12/31/1990,1600,0,BRADY,1990,DELAWARE,10,51,11,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,64554.0,180157.0,FALSE,20210114,,M. BRADY,M.,235637.0,92.91240340014514,7.087596599854862,0.0,3.728181057719119,6716.579148155032
1244,S2GA00019,I,1,DEM,1978221,0,882336.0,0,454173,1550058,0,0,0,0,0,0,1171569.0,GA,00,627010.0,500.0,12/31/1990,8917,4260,NUNN,1990,GEORGIA,13,58,44,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1033439.0,1033439.0,FALSE,20210114,,SAM NUNN,SAM,1799079.0,65.12048664900207,0.027791998016763023,34.851721352981166,0.8537862418584938,8823.36
1245,S0HI00084,I,1,DEM,1763875,0,1760839.0,0,157098,160134,0,0,0,0,0,253196,858896.0,HI,00,854107.0,0.0,01/16/1991,1593,3593,AKAKA,1990,HAWAII,15,95,82,US SENATE,statewide,gen,TRUE,DEMOCRAT,FALSE,total,188901.0,349666.0,FALSE,20210114,,DANIEL AKAKA,DANIEL,1713003.0,50.13978375986498,0.0,49.86021624013502,9.3214911514497,32594.085249628115
1246,S0HI00092,C,2,REP,2601117,128713,2408136.0,41350,24540,217520,0,0,150000,0,150000,0,1261170.0,HI,00,973610.0,67797.0,12/31/1990,7950,500,SAIKI,1990,HAWAII,15,95,82,US SENATE,statewide,gen,TRUE,REPUBLICAN,FALSE,total,155978.0,349666.0,FALSE,20210114,,PATRICIA SAIKI,PATRICIA,2302577.0,54.772109684062684,2.944396647755971,42.28349366818135,15.438946518098707,53984.74673197502
1247,S8HI00046,,3,LIB,1230,0,455.0,0,0,774,0,0,0,0,0,0,1230.0,HI,00,0.0,0.0,10/15/1990,0,0,SCHOOLLAND,1990,HAWAII,15,95,82,US SENATE,statewide,gen,TRUE,LIBERTARIAN,FALSE,total,4787.0,349666.0,FALSE,20210114,,KEN SCHOOLLAND,KEN,1230.0,100.0,0.0,0.0,0.09504909128890746,332.3543555462711
1248,S4IA00020,I,1,DEM,4983819,0,5263568.0,0,339487,59737,0,0,0,0,0,48515,3356643.0,IA,00,1521185.0,30506.0,12/31/1990,25990,6525,HARKIN,1990,IOWA,19,42,31,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,535975.0,983933.0,FALSE,20210114,,TOM HARKIN,TOM,4908334.0,68.3866053125154,0.6215143468231787,30.991880340661414,9.820547600167918,96627.6086187602
1249,S0IA00069,,2,REP,4941559,119865,5060104.0,0,123620,4960,120,0,0,0,0,30387,3284974.0,IA,00,1374706.0,95002.0,12/31/1990,12877,1000,TAUKE,1990,IOWA,19,42,31,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,446869.0,983933.0,FALSE,20210114,,THOMAS TAUKE,THOMAS,4754682.0,69.08924718835034,1.998072636613763,28.91268017503589,11.323461685639415,111415.27626736248
1250,S0ID00065,O,1,DEM,545167,0,545071.0,0,0,96,15392,123250,16000,24223,15000,233969,156470.0,ID,00,212049.0,20540.0,12/31/1990,550,0,TWILEGAR,1990,IDAHO,16,82,63,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,122295.0,315936.0,FALSE,20210114,,RON TWILEGAR,RON,389059.0,40.21755055145878,5.2794049231607545,54.503044525380474,4.457017866633959,14081.323967128663
1251,S0ID00057,O,2,REP,1734617,73500,1652532.0,2000,9748,91834,0,0,0,0,0,0,747943.0,ID,00,811026.0,56674.0,12/31/1990,1855,3900,CRAIG,1990,IDAHO,16,82,63,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,193641.0,315936.0,FALSE,20210114,,LARRY CRAIG,LARRY,1615643.0,46.293828525237316,3.5078293905274864,50.19834208423519,8.533998481726494,26961.973443227416
1252,S4IL00040,I,1,DEM,8462209,15760,7656514.0,65000,38036,843731,0,0,0,0,0,0,6698373.0,IL,00,1480221.0,24666.0,12/31/1990,73715,39137,SIMON,1990,ILLINOIS,17,33,21,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,2115377.0,3251005.0,FALSE,20210114,,PAUL SIMON,PAUL,8203260.0,81.65501276321852,0.30068533729273483,18.04430189948874,3.6194560118598247,117668.6959183635
1253,S0IL00162,,2,REP,4986730,578976,4922363.0,25000,0,64366,0,0,0,0,0,0,3056751.0,IL,00,1193942.0,47024.0,12/31/1990,21670,3500,MARTIN,1990,ILLINOIS,17,33,21,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1135628.0,3251005.0,FALSE,20210114,,LYNN MARTIN,LYNN,4297717.0,71.12499496825873,1.0941623192034282,27.780842712537847,4.334485412476621,140914.33748388558
1254,S0IN00061,,1,DEM,1081327,0,1075998.0,0,0,5329,1000,0,0,0,0,16194,543113.0,IN,00,488461.0,37201.0,12/31/1990,2125,3125,HILL,1990,INDIANA,18,32,22,US SENATE,statewide,gen,TRUE,DEMOCRAT,FALSE,total,696639.0,1502687.0,FALSE,20210114,,BARON HILL,BARON,1068775.0,50.81640195550982,3.480713901429206,45.70288414306098,1.5445560756719048,23209.843356831872
1255,S0IN00053,I,2,REP,4085244,440268,3741684.0,0,0,343559,0,0,0,0,0,0,2407383.0,IN,00,1113664.0,18100.0,12/31/1990,44835,9700,COATS,1990,INDIANA,18,32,22,US SENATE,statewide,gen,TRUE,REPUBLICAN,FALSE,total,806048.0,1502687.0,FALSE,20210114,,DAN COATS,DAN,3539147.0,68.0215599973666,0.5114226676654008,31.467017334968002,4.642011393862401,69754.90175408908
1256,S0KS00075,,1,DEM,16827,0,16627.0,0,0,200,1432,3387,0,2500,0,4017,11507.0,KS,00,500.0,0.0,12/31/1990,0,0,WILLIAMS,1990,KANSAS,20,47,32,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,207491.0,786235.0,FALSE,20210114,,DICK WILLIAMS,DICK,12007.0,95.8357624718914,0.0,4.164237528108603,0.08013359615597784,630.0383797369525
1257,S8KS00094,I,2,REP,481852,5357,407387.0,0,142671,217135,0,0,0,0,0,0,241307.0,KS,00,187858.0,21189.0,12/31/1990,1300,12500,KASSEBAUM,1990,KANSAS,20,47,32,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,578605.0,786235.0,FALSE,20210114,,NANCY KASSEBAUM,NANCY,450354.0,53.58162689795138,4.704965427197271,41.71340767485134,0.7040848247077022,5535.761321540603
1258,S8KY00100,,1,DEM,2572471,0,2929651.0,0,364548,6867,0,527500,400000,513000,400000,14500,1044213.0,KY,00,518688.0,17500.0,12/31/1990,2750,15000,SLOANE,1990,KENTUCKY,21,61,51,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,437976.0,916010.0,FALSE,20210114,,G. SLOANE,G.,1580401.0,66.07266130558004,1.107313903243544,32.820024791176415,6.689067437485159,61272.526634107795
1259,S2KY00012,I,2,REP,4073583,172226,5074187.0,0,1190977,190373,0,0,0,0,0,0,2485976.0,KY,00,1076029.0,23151.0,12/31/1990,6741,52750,MCCONNELL,1990,KENTUCKY,21,61,51,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,478034.0,916010.0,FALSE,20210114,,MITCH MCCONNELL,MITCH,3585156.0,69.34080413795104,0.6457459591716511,30.01344990287731,10.614698954467674,97231.70389281935
1260,S4LA00016,I,1,DEM,4167111,0,4989521.0,0,1767782,945371,0,0,0,0,0,0,2271077.0,LA,00,1416331.0,22500.0,12/31/1990,12150,10000,JOHNSTON,1990,LOUISIANA,22,72,45,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1.0,1.0,FALSE,20210114,,J. JOHNSTON,J.,3709908.0,61.21653151506722,0.6064840421918819,38.176984442740896,4989521.0,49895.21
1261,S4MA00069,I,1,DEM,6215076,0,6234887.0,0,31865,12055,0,0,0,0,0,92765,6085623.0,MA,00,14582.0,19297.0,12/31/1990,7560,0,KERRY,1990,MASSACHUSETTS,25,14,3,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1321712.0,2424579.0,FALSE,20210114,,JOHN KERRY,JOHN,6119502.0,99.44637651887359,0.315336117219996,0.2382873639064094,4.717281071822001,114374.20623837115
1262,S0MA00018,,2,REP,5185061,57250,5177801.0,0,0,7260,20138,4200000,0,0,0,4342006,666525.0,MA,00,177205.0,22016.0,12/31/1990,50,0,RAPPAPORT,1990,MASSACHUSETTS,25,14,3,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,992917.0,2424579.0,FALSE,20210114,,JIM RAPPAPORT,JIM,865746.0,76.98851626227554,2.5430091504898664,20.468474587234592,5.214736982043816,126435.41777186816
1263,S0ME00012,,1,DEM,1635717,0,1630894.0,0,0,4823,1443222,75000,0,0,0,75000,64650.0,ME,00,29647.0,18624.0,12/31/1990,1300,1000,ROLDE,1990,MAINE,23,11,2,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,201053.0,520320.0,FALSE,20210114,,NEIL ROLDE,NEIL,112921.0,57.252415405460454,16.492946396153062,26.25463819838648,8.111761575306014,42207.117828632254
1264,S8ME00023,I,2,REP,1452466,46550,1580997.0,0,137829,30738,0,0,0,0,0,0,774697.0,ME,00,549694.0,25219.0,12/31/1990,5338,0,COHEN,1990,MAINE,23,11,2,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,319167.0,520320.0,FALSE,20210114,,WILLIAM COHEN,WILLIAM,1349610.0,57.40154563170101,1.8686138958662133,40.72984047243278,4.953510231320907,25774.104435608948
1265,S8MI00158,I,1,DEM,6948096,7760,6930262.0,0,184134,0,0,0,0,0,0,0,5142095.0,MI,00,1392502.0,49290.0,12/31/1990,11878,2300,LEVIN,1990,MICHIGAN,26,34,23,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,1471753.0,2560494.0,FALSE,20210114,,CARL LEVIN,CARL,6583887.0,78.10120374180175,0.7486458986917607,21.150150359506473,4.708848563583699,120569.78493964681
1266,S0MI00072,,2,REP,2495799,73500,2417705.0,2175,0,78094,0,245000,0,0,0,245000,1372997.0,MI,00,729332.0,57877.0,12/31/1990,1900,1245,SCHUETTE,1990,MICHIGAN,26,34,23,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1055695.0,2560494.0,FALSE,20210114,,BILL SCHUETTE,BILL,2160206.0,63.55861431733826,2.6792352210853965,33.762150461576354,2.2901548269149705,58639.276933868205
1267,S0MN00013,C,1,DEM,1401706,0,1380560.0,0,0,21146,0,0,700,0,0,118184,1072075.0,MN,00,293018.0,30834.0,12/31/1990,2429,0,WELLSTONE,1990,MINNESOTA,27,41,33,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,911999.0,1808045.0,FALSE,20210114,,PAUL WELLSTONE,PAUL,1395927.0,76.80021949571861,2.2088547610297673,20.99092574325162,1.5137735896640236,27369.7076992409
1268,S8MN00024,I,2,REP,6087588,127618,6222333.0,0,213815,79070,0,0,0,0,0,7060,4516165.0,MN,00,1212209.0,16496.0,12/31/1990,144265,18700,BOSCHWITZ,1990,MINNESOTA,27,41,33,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,864375.0,1808045.0,FALSE,20210114,,RUDY BOSCHWITZ,RUDY,5744870.0,78.61213569671725,0.2871431381388961,21.10072116514386,7.19864989154013,130154.82943149675
1269,S8MS00055,I,2,REP,1316810,157588,567446.0,0,159470,908834,0,0,0,0,0,0,520472.0,MS,00,534450.0,18361.0,12/31/1990,1000,1000,COCHRAN,1990,MISSISSIPPI,28,64,46,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,274244.0,274244.0,FALSE,20210114,,THAD COCHRAN,THAD,1073283.0,48.49345419614398,1.7107323976993951,49.795813406156626,2.069128221583699,5674.46
1270,S8MT00010,I,1,DEM,2667328,0,2409262.0,0,256611,514678,0,0,0,0,0,0,1136817.0,MT,00,1377663.0,19552.0,12/31/1990,4750,14650,BAUCUS,1990,MONTANA,30,81,64,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,217563.0,319336.0,FALSE,20210114,,MAX BAUCUS,MAX,2534032.0,44.86198280053291,0.7715766809574622,54.36644051850963,11.073859066109586,35362.81858735171
1271,S0MT00058,,2,REP,748100,73500,747661.0,0,0,439,0,80500,0,20300,0,60200,465271.0,MT,00,74898.0,48663.0,12/31/1990,1127,0,KOLSTAD,1990,MONTANA,30,81,64,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,93836.0,319336.0,FALSE,20210114,,ALLEN KOLSTAD,ALLEN,588832.0,79.01591625455139,8.264326667028966,12.719757078419653,7.967741591713202,25443.867289313268
1272,S0NC00111,,1,DEM,7856827,3880,7808470.0,0,0,48358,0,45000,0,45000,0,35235,7071336.0,NC,00,699802.0,20277.0,12/31/1990,32160,7800,GANTT,1990,NORTH CAROLINA,37,56,47,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,981573.0,2069585.0,FALSE,20210114,,HARVEY GANTT,HARVEY,7791415.0,90.75804587485071,0.2602479780630348,8.981706147086248,7.95505785102076,164636.68402604797
1273,S8NC00015,I,2,REP,13376425,121655,13425121.0,68634,61024,12326,0,0,15500,0,10500,914288,12347579.0,NC,00,835104.0,6500.0,12/31/1990,149310,7000,HELMS,1990,NORTH CAROLINA,37,56,47,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,1087331.0,2069585.0,FALSE,20210114,,JESSE HELMS,JESSE,13189183.0,93.61898307120312,0.04928281001181044,6.331734118785068,12.346857580626322,255528.7124600053
1274,S8NE00026,I,1,DEM,2599380,0,2350326.0,0,21521,270574,0,0,0,0,0,0,1016043.0,NE,00,1503572.0,19738.0,12/31/1990,1746,4553,EXON,1990,NEBRASKA,31,46,35,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,349779.0,593828.0,FALSE,20210114,,J. EXON,J.,2539353.0,40.01188491714228,0.7772846075358566,59.21083047532186,6.7194600018869055,39902.03494000497
1275,S8NE00042,,2,REP,1461846,88500,1452681.0,0,0,9164,1000,0,0,0,0,93511,1310066.0,NE,00,0.0,51681.0,12/31/1990,2870,0,DAUB,1990,NEBRASKA,31,46,35,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,243013.0,593828.0,FALSE,20210114,,HAL DAUB,HAL,1361747.0,96.2048016261464,3.7951983738535864,0.0,5.977791311575924,35497.79858970508
1276,S4NH00039,O,1,DEM,334025,0,320154.0,5650,500,0,0,121750,0,650,0,135398,194164.0,NH,00,0.0,17500.0,12/31/1990,0,0,DURKIN,1990,NEW HAMPSHIRE,33,12,4,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,91299.0,291393.0,FALSE,20210114,,JOHN DURKIN,JOHN,211664.0,91.73217930304634,8.267820696953661,0.0,3.5066539611605823,10218.144177044656
1277,S0NH00144,O,2,REP,1509288,132665,1420172.0,0,0,89118,0,0,0,0,0,0,660116.0,NH,00,663400.0,29960.0,12/31/1990,1019,250,SMITH,1990,NEW HAMPSHIRE,33,12,4,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,189792.0,291393.0,FALSE,20210114,,ROBERT SMITH,ROBERT,1353476.0,48.77190286344198,2.2135597528142354,49.014537383743786,7.482781149890406,21804.30047610015
1278,S8NJ00038,I,1,DEM,8134268,0,9563942.0,0,2205474,775770,0,0,0,0,0,83000,6502155.0,NJ,00,1062309.0,17500.0,12/31/1990,3654,5900,BRADLEY,1990,NEW JERSEY,34,22,12,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,977810.0,1938454.0,FALSE,20210114,,BILL BRADLEY,BILL,7581964.0,85.75818877536217,0.230810908624731,14.011000316013106,9.780981990366227,189599.83663153375
1279,S0NJ00019,,2,REP,687420,9107,673825.0,0,0,13594,37453,127809,0,125000,0,127810,477827.0,NJ,00,10782.0,22051.0,12/31/1990,200,1700,WHITMAN,1990,NEW JERSEY,34,22,12,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,918874.0,1938454.0,FALSE,20210114,,CHRISTINE WHITMAN,CHRISTINE,510660.0,93.57047742137627,4.318137312497552,2.1113852661261894,0.733315993270024,14214.99320418251
1280,S0NM00017,,1,DEM,38643,0,38510.0,0,0,133,0,18210,0,8302,0,9908,6183.0,NM,00,13250.0,1000.0,11/30/1990,0,0,BENAVIDES,1990,NEW MEXICO,35,85,66,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,110033.0,406938.0,FALSE,20210114,,TOM BENAVIDES,TOM,20433.0,30.259873733666126,4.894043948514658,64.84608231781921,0.34998591331691403,1424.2256759335837
1281,S8NM00010,I,2,REP,2110973,143000,1925057.0,0,32598,218513,0,0,0,0,0,0,1052037.0,NM,00,773374.0,21382.0,12/31/1990,975,589,DOMENICI,1990,NEW MEXICO,35,85,66,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,296712.0,406938.0,FALSE,20210114,,PETE DOMENICI,PETE,1846793.0,56.96561552919033,1.1577908298331214,41.876593640976544,6.487964760441101,26401.994036843807
1282,S8OK00035,I,1,DEM,1253350,0,1372014.0,0,276803,158133,0,0,0,0,0,0,1156516.0,OK,00,0.0,18000.0,12/31/1990,1025,500,BOREN,1990,OKLAHOMA,40,73,53,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,735684.0,884498.0,FALSE,20210114,,DAVID BOREN,DAVID,1174516.0,98.46745382778948,1.5325461722105105,0.0,1.8649501688224837,16495.44694423149
1283,S0OK00271,,2,REP,140911,0,140912.0,0,0,0,79204,0,0,0,0,0,51050.0,OK,00,0.0,10100.0,12/31/1990,0,0,JONES,1990,OKLAHOMA,40,73,53,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,148814.0,884498.0,FALSE,20210114,,STEPHEN JONES,STEPHEN,61150.0,83.48323793949305,16.516762060506952,0.0,0.9469001572432701,8375.31295281358
1284,S0OR00121,,1,DEM,1503979,0,1500774.0,0,0,3202,22648,790504,0,70000,0,720504,625637.0,OR,00,0.0,59050.0,12/31/1990,2790,0,LONSDALE,1990,OREGON,41,92,72,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,507743.0,1099255.0,FALSE,20210114,,HARRY LONSDALE,HARRY,684687.0,91.3756212692807,8.624378730719293,0.0,2.9557748703576414,32491.50305114989
1285,S8OR00017,I,2,REP,2200139,62800,2357058.0,0,161251,4332,0,0,0,0,0,25223,1065089.0,OR,00,969720.0,63242.0,12/31/1990,21944,9500,HATFIELD,1990,OREGON,41,92,72,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,590095.0,1099255.0,FALSE,20210114,,MARK HATFIELD,MARK,2098051.0,50.765639157484735,3.0143213868490326,46.22003945566623,3.994370397986765,43908.316318389414
1286,S6RI00155,I,1,DEM,2138199,0,2350128.0,17500,428187,216256,0,0,0,0,0,0,1125436.0,RI,00,885678.0,17500.0,12/31/1990,14625,4650,PELL,1990,"RHODE, ISLAND",44,15,5,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,225105.0,364062.0,FALSE,20210114,,CLAIBORNE PELL,CLAIBORNE,2028614.0,55.478075178422316,0.862657952671134,43.659266868906556,10.440141267408542,38008.58710095289
1287,S0RI00018,,2,REP,1989696,176333,2073609.0,0,96586,12673,0,0,0,0,0,66951,1029138.0,RI,00,686365.0,57425.0,12/31/1990,10450,1250,SCHNEIDER,1990,"RHODE, ISLAND",44,15,5,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,138947.0,364062.0,FALSE,20210114,,CLAUDINE SCHNEIDER,CLAUDINE,1772928.0,58.047365713666885,3.2389922207782833,38.71364206555483,14.923740706888237,54331.668892311456
1288,S4SC00042,,1,DEM,6379,0,6232.0,0,0,147,6379,0,0,0,0,0,0.0,SC,00,0.0,0.0,12/31/1990,0,0,CUNNINGHAM,1990,SOUTH CAROLINA,45,57,48,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,244112.0,750716.0,FALSE,20210114,,BOB CUNNINGHAM,BOB,0.0,,,,0.025529265255292654,191.6522789539228
1289,S8SC00019,I,2,REP,2060062,76011,1916692.0,0,60683,221092,0,0,0,0,0,0,1352044.0,SC,00,557695.0,16176.0,12/31/1990,16410,659,THURMOND,1990,SOUTH CAROLINA,45,57,48,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,482032.0,750716.0,FALSE,20210114,,STROM THURMOND,STROM,1925915.0,70.20268288060481,0.8399124571956706,28.957404662199526,3.9762754339960833,29850.535887078036
1290,S0SD00062,,1,DEM,1335356,0,1323770.0,718153,0,11586,0,0,0,0,0,15914,812413.0,SD,00,492661.0,20680.0,12/31/1990,0,0,MUENSTER,1990,SOUTH DAKOTA,46,45,37,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,116727.0,258976.0,FALSE,20210114,,TED MUENSTER,TED,1325754.0,61.279317279072885,1.5598670643271677,37.160815656599944,11.340735219786339,29369.782442793872
1291,S8SD00024,I,2,REP,1982702,132628,1664341.0,0,238225,556585,0,0,0,0,0,0,876549.0,SD,00,861339.0,20120.0,12/31/1990,3250,9250,PRESSLER,1990,SOUTH DAKOTA,46,45,37,US SENATE,statewide,gen,FALSE,REPUBLICAN,FALSE,total,135682.0,258976.0,FALSE,20210114,,LARRY PRESSLER,LARRY,1758008.0,49.86035330897243,1.1444771582381879,48.99516953278938,12.266483394997126,31767.248037027755
1292,S4TN00039,I,1,DEM,2248915,31000,1637919.0,7000,97049,708043,0,0,0,0,0,0,1189705.0,TN,00,931438.0,17500.0,12/31/1990,5275,250,GORE,1990,TENNESSEE,47,62,54,US SENATE,statewide,gen,FALSE,DEMOCRAT,FALSE,total,530898.0,783922.0,FALSE,20210114,JR.,ALBERT GORE,ALBERT,2138643.0,55.62896659236721,0.8182758880280626,43.552757519604725,3.085185854909983,24185.45065752743
